name,class,vertices,faces,bbox
D00732.obj,Insect,1679,4094,-0.9267864 0.7728629 -0.900313 0.60497403 -0.320589 0.48716533
D00734.obj,Insect,3738,10407,-0.824841 0.858055 -0.809035 0.811639 -0.326176 0.3132029
D00746.obj,Insect,4250,8324,-0.855579 0.842592 -0.590112 0.768224 -0.371106 0.348807
D00752.obj,Insect,2643,5670,-0.7757203 0.895249 -0.8241614 0.683624 -0.28700656 0.2893091
D00753.obj,Insect,2366,5379,-0.63116497 0.8901288 -0.383393 0.41321367 -0.35397702 0.468904
D00774.obj,Insect,981,2777,-0.916614 0.931469 -0.589496 0.632748 -0.153404 0.40017
D00786.obj,Insect,4043,9497,-1.0219425 0.6923425 -0.470075 0.480628 -0.497811 0.1885795
D00787.obj,Insect,410,589,-1.03133 0.943584 -0.269697 0.241011 -0.015994 0.0151479
D00788.obj,Insect,1715,3742,-0.84498 0.7328575 -0.5788229 0.6664685 -0.4042001 0.466816
D00806.obj,Insect,4285,10430,-0.821831 0.662518 -0.734649 0.720388 -0.381115 0.449918
D00814.obj,Insect,1141,3605,-0.755762 0.717292 -0.639358 0.717901 -0.1141614 0.1676379
D00855.obj,Insect,4070,10396,-1.0403485 0.706718 -0.754949 0.651422 -0.202695 0.334673
D00884.obj,Insect,2308,4974,-0.60587347 1.0471236 -0.664648 0.8056237 -0.3814488 0.461229
D00895.obj,Insect,838,518,-0.968653 0.707715 -0.624325 0.4282 -0.731386 0.388597
D00973.obj,Insect,3114,6413,-1.03917 0.795769 -0.7026301 0.41657075 -0.30201 0.46402693
D00989.obj,Insect,2337,6819,-0.5949876 1.06526 -0.558221 0.5991315 -0.172699 0.2164017
m0.obj,Insect,4295,12080,0.025 0.642549 0.0250139 0.547541 0.025 0.975
m1.obj,Insect,2768,6651,0.025 0.4248762 0.025 0.3685197 0.025 0.9304264
m10.obj,Insect,1162,3710,0.025 0.894109 0.025 0.975 0.025 0.222438
m11.obj,Insect,2478,5430,0.034885 0.975 0.0316408 0.5091105 0.025 0.0967323
m12.obj,Insect,4159,12426,0.025 0.975 0.025 0.377544 0.025 0.563472
m13.obj,Insect,3193,5908,0.0405088 0.553288 0.0250987 0.177515 0.031847 0.9712102
m14.obj,Insect,3388,7179,0.025 0.975 0.02901 0.715939 0.025 0.7709246
m15.obj,Insect,3066,7852,0.0288084 0.9660985 0.0297717 0.4024662 0.0288879 0.4978467
m16.obj,Insect,2481,6499,0.025 0.975 0.025 0.270136 0.0250535 0.718665
m17.obj,Insect,933,2631,0.025 0.975 0.025 0.2935803 0.025 0.654721
m18.obj,Insect,4250,8324,0.025 0.975 0.025 0.423912 0.025 0.786683
m19.obj,Insect,4355,9824,0.025 0.968421 0.0352757 0.340112 0.025 0.6315241
m2.obj,Insect,3790,9351,0.025 0.61683 0.025 0.515443 0.025 0.975
m20.obj,Insect,3872,10650,0.025 0.975 0.025 0.4123733 0.025 0.928792
m21.obj,Insect,3644,9127,0.025 0.975 0.025 0.524133 0.025 0.828255
m22.obj,Insect,1908,6807,0.0322832 0.9680138 0.0279058 0.42875 0.0330403 0.6784292
m23.obj,Insect,3730,9409,0.025 0.475631 0.025 0.425936 0.025 0.975
m24.obj,Insect,1998,6585,0.0474713 0.9643641 0.0532763 0.42875 0.0354227 0.8563128
m25.obj,Insect,2237,5129,0.025 0.7987925 0.025 0.502402 0.1371832 0.9304649
m26.obj,Insect,1154,2668,0.025 0.845772 0.025 0.4245685 0.025 0.974964
m3.obj,Insect,3941,9100,0.0250566 0.9313494 0.025069 0.556332 0.025 0.9708797
m4.obj,Insect,4346,8216,0.025 0.556745 0.025 0.975 0.025 0.332245
m6.obj,Insect,3513,7011,0.026866 0.666281 0.024462804 0.702228 0.0246928 0.97490185
m7.obj,Insect,3593,8092,0.0250002 0.570829 0.025 0.577454 0.025 0.975
m8.obj,Insect,4161,9539,0.025 0.478489 0.0250395 0.975 0.025 0.834222
m9.obj,Insect,3888,9521,0.046909 0.8218297 0.025 0.975 0.0494464 0.482593
m1147.obj,Jet,3425,6825,0.0299092 0.9647257 0.025 0.3146148 0.025 0.884672
m1149.obj,Jet,1792,5991,0.025 0.975 0.025 0.305634 0.0250032 0.7692959
m1150.obj,Jet,2892,4802,0.0250427 0.7432135 0.025 0.201238 0.025 0.9749935
m1151.obj,Jet,2912,7154,0.0250989 0.9749478 0.0251775 0.267357 0.025 0.9414789
m1152.obj,Jet,3837,6734,0.025 0.922454 0.025 0.41384 0.025 0.975
m1153.obj,Jet,2530,7581,0.0248448 0.7921078 0.0250336 0.3642259 0.0250071 0.9766284
m1154.obj,Jet,3259,6905,0.0263237 0.8497538 0.025 0.284141 0.025 0.9749974
m1155.obj,Jet,3684,5724,0.025 0.816625 0.025 0.228519 0.025 0.975
m1156.obj,Jet,2610,5155,0.0250077 0.974992 0.0250656 0.21293 0.025 0.8289283
m1157.obj,Jet,1087,3096,0.025 0.975 0.025 0.70371 0.0252006 0.185714
m1158.obj,Jet,3879,11302,0.025 0.908575 0.025 0.453995 0.025 0.9749759
m1159.obj,Jet,3837,6734,0.025 0.922454 0.025 0.41384 0.025 0.975
m1161.obj,Jet,1268,2889,0.025 0.931591 0.025 0.32614 0.025 0.975
m1162.obj,Jet,2901,7608,0.025 0.830816 0.025 0.975 0.025 0.273857
m1163.obj,Jet,2614,7597,0.025 0.931034 0.025 0.302749 0.025 0.9598759
m1165.obj,Jet,3651,13224,0.037292 0.975 0.025 0.794583 0.025 0.271841
m1166.obj,Jet,2350,4282,0.1298889 0.8486147 0.025 0.2431644 0.0330544 0.975
m1167.obj,Jet,1511,3143,0.025 0.697772 0.025 0.283484 0.025 0.975
m1168.obj,Jet,3943,9981,0.025 0.651374 0.025 0.244231 0.025 0.975
m1169.obj,Jet,840,1767,0.025007 0.6634488 0.0250034 0.3094854 0.025 0.975
m1171.obj,Jet,3735,9655,0.0250139 0.975 0.025 0.280738 0.0250211 0.7363599
m1172.obj,Jet,4047,11434,0.025 0.9657235 0.025 0.770694 0.025 0.204025
m1173.obj,Jet,1594,5635,0.025 0.975 0.025 0.790161 0.025 0.261539
m1174.obj,Jet,3398,7816,0.0337288 0.5041194 0.0269549 0.217563 0.025 0.975
m1175.obj,Jet,4395,11235,0.025 0.665258 0.025 0.321351 0.025002 0.9695761
m1176.obj,Jet,440,468,0.111383 0.592022 0.0256889 0.220564 0.1302168 0.9491062
m1177.obj,Jet,3246,5686,0.025 0.857283 0.025 0.307677 0.025 0.975
m1178.obj,Jet,2665,4753,0.025 0.468333 0.025 0.2074664 0.0535138 0.975
m1179.obj,Jet,3618,7577,0.025 0.609198 0.025 0.217744 0.025 0.909045
m1180.obj,Jet,4120,12133,0.025 0.656849 0.025 0.2314993 0.025 0.975
m1181.obj,Jet,4193,11928,0.025 0.74921 0.025 0.23884 0.0453782 0.975
m1182.obj,Jet,3625,10409,0.025 0.950143 0.025 0.975 0.025 0.248351
m1183.obj,Jet,4030,10110,0.0695923 0.975 0.025 0.826917 0.025 0.222658
m1184.obj,Jet,3198,5588,0.103601 0.510179 0.025 0.287946 0.0331049 0.975
m1185.obj,Jet,2709,4530,0.025 0.470517 0.025 0.247759 0.0396593 0.975
m1187.obj,Jet,3604,9674,0.025 0.658333 0.0250751 0.26859 0.025 0.975
m1188.obj,Jet,3270,6336,0.034414 0.5648635 0.0250024 0.27522 0.025 0.9749984
m1190.obj,Jet,3114,5790,0.0313252 0.6772778 0.025 0.321924 0.0384277 0.975
m1191.obj,Jet,4154,11045,0.025 0.975 0.0307904 0.8823285 0.025 0.17626
m1193.obj,Jet,2864,4424,0.025 0.521407 0.0250597 0.211361 0.025 0.8770276
m1194.obj,Jet,3768,11476,0.025 0.975 0.025 0.750378 0.025 0.251583
m1195.obj,Jet,3918,11325,0.025 0.975 0.025 0.7357 0.025 0.237137
m1196.obj,Jet,1929,7255,0.0729321 0.9530055 0.0249436 0.6764603 0.0246386 0.2281425
m1197.obj,Jet,3290,5699,0.025 0.685476 0.025 0.248929 0.025 0.975
m1198.obj,Jet,3935,10607,0.025 0.664898 0.025 0.239022 0.0250029 0.975
m1199.obj,Jet,3771,10876,0.025 0.975 0.0250074 0.221184 0.0250034 0.557698
m1200.obj,Jet,3831,8452,0.025 0.483721 0.025 0.300411 0.025 0.975
m1201.obj,Jet,1783,3497,0.025 0.97500473 0.025 0.677761 0.025 0.322062
m1202.obj,Jet,3903,10722,0.025 0.566055 0.025 0.2336213 0.025 0.975
m1204.obj,Jet,3653,8462,0.025 0.666722 0.025 0.333278 0.025 0.975
m1205.obj,Jet,1727,7358,0.1143985 0.975 0.0249989 0.7742962 0.0253179 0.2169551
m1207.obj,Jet,2788,5348,0.025 0.975 0.025 0.14863 0.0303571 0.3725754
m1208.obj,Jet,3968,11731,0.025 0.718596 0.025 0.21885 0.025 0.975
m1209.obj,Jet,2638,7933,0.025 0.9363624 0.0250845 0.275186 0.0250109 0.975
m1210.obj,Jet,3775,10127,0.025 0.67786 0.025 0.225975 0.025 0.975
m1211.obj,Jet,2996,7706,0.2023788 0.918098 0.0253452 0.3177709 0.025 0.975
m1212.obj,Jet,3739,9983,0.0359815 0.6147661 0.029957 0.318204 0.025 0.903323
m1213.obj,Jet,2379,4033,0.025 0.45763 0.025 0.17575 0.0337325 0.975
m1214.obj,Jet,3614,8476,0.025 0.622627 0.0250651 0.2225015 0.025 0.975
m1215.obj,Jet,4200,11636,0.0250242 0.24166 0.025 0.6949129 0.025 0.975
m1216.obj,Jet,3689,10320,0.025 0.669863 0.025 0.221374 0.025 0.975
m1217.obj,Jet,3660,10459,0.025 0.606575 0.025 0.27319 0.025 0.975
m1218.obj,Jet,3690,9443,0.025 0.692906 0.025 0.226508 0.025 0.975
m1219.obj,Jet,3812,12399,0.025056 0.177789 0.025 0.727486 0.025 0.975
m1220.obj,Jet,3669,9787,0.025 0.67343 0.025 0.231674 0.025 0.975
m1221.obj,Jet,2465,7825,0.025 0.9763817 0.0250403 0.846538 0.025 0.2191604
m1222.obj,Jet,2604,7884,0.0249882 0.9758012 0.025 0.895296 0.025 0.383768
m1223.obj,Jet,3893,9851,0.025 0.6856178 0.025 0.215578 0.025 0.975
m1224.obj,Jet,2657,5129,0.0528591 0.9154462 0.025 0.436667 0.0251893 0.164967
m1225.obj,Jet,4079,13740,0.088407 0.975 0.025 0.731328 0.0271974 0.180143
m1226.obj,Jet,3852,11938,0.025 0.9586079 0.025 0.254792 0.0250014 0.5043769
m1227.obj,Jet,2952,10984,0.0554824 0.975 0.025 0.768503 0.025 0.158925
m1228.obj,Jet,3034,7869,0.0454822 0.975 0.025 0.705579 0.025 0.16931
m1229.obj,Jet,2260,7438,0.0287805 0.4975114 0.0346265 0.9695984 0.0249712 0.2228586
m1230.obj,Jet,3809,8489,0.025 0.975 0.025 0.614959 0.0326738 0.311299
m1231.obj,Jet,4029,12786,0.025 0.635711 0.0250972 0.194645 0.025 0.975
m1232.obj,Jet,2737,6220,0.025 0.949324 0.025 0.22955 0.0343149 0.975
m1233.obj,Jet,3179,5539,0.025 0.5125 0.025 0.2542643 0.025 0.975
m1234.obj,Jet,2761,4572,0.025 0.852419 0.025 0.234919 0.025 0.975
m1235.obj,Jet,3494,6249,0.025 0.975 0.025 0.2384827 0.025 0.94855
m1236.obj,Jet,3384,5153,0.025 0.6628165 0.025 0.218923 0.025 0.975
m1237.obj,Jet,2918,5796,0.0552024 0.9447976 0.025 0.2969044 0.025 0.936937
m1238.obj,Jet,3517,6301,0.025 0.507877 0.025 0.247735 0.0520933 0.9677715
m1239.obj,Jet,2281,7318,0.0265928 0.975 0.0386174 0.7544902 0.0249861 0.24777
m1240.obj,Jet,2407,4204,0.030655 0.85625 0.0343088 0.287946 0.025 0.975
m1241.obj,Jet,2184,7444,0.0323135 0.975 0.024176 0.7048019 0.0245366 0.263759
m1242.obj,Jet,4125,12764,0.025 0.975 0.025 0.594074 0.0296149 0.235287
m1243.obj,Jet,3892,10884,0.025 0.67727 0.025 0.24856 0.025 0.975
m1245.obj,Jet,3200,5929,0.025 0.975 0.0250749 0.3128154 0.0395065 0.6955381
m1246.obj,Jet,2992,5666,0.025 0.811475 0.025 0.239918 0.025 0.9676974
m1247.obj,Jet,3943,10166,0.025 0.680532 0.025 0.338948 0.0250234 0.975
m1248.obj,Jet,2968,7949,0.0306441 0.975 0.025 0.388585 0.025 0.634879
m1249.obj,Jet,2874,8007,0.025 0.975 0.025 0.630429 0.025 0.381167
m1250.obj,Jet,1857,5620,0.0250732 0.874905 0.025 0.2257196 0.025 0.975
m1251.obj,Jet,840,1767,0.025007 0.6634488 0.0250034 0.3094854 0.025 0.975
m1252.obj,Jet,2127,6983,0.025 0.975 0.025 0.604361 0.0250617 0.239457
m1253.obj,Jet,4072,12106,0.025 0.975 0.025 0.715337 0.025 0.231058
m1255.obj,Jet,2489,7596,0.051446 0.9690816 0.0402349 0.2438485 0.0330079 0.5000721
m1256.obj,Jet,1088,2515,0.02500219 0.47763434 0.025035 0.13669676 0.025 0.975
m1257.obj,Jet,1025,2449,0.025001334 0.47763368 0.025 0.975 0.02506125 0.13672376
m1258.obj,Jet,1457,2897,0.025 0.697772 0.025 0.283484 0.025 0.975
m1259.obj,Jet,1783,3497,0.025 0.97500473 0.025 0.677761 0.025 0.322062
m1260.obj,Jet,2674,5026,0.025 0.9736794 0.025 0.343613 0.025 0.593564
m1261.obj,Jet,2176,7797,0.0328424 0.9743944 0.0249981 0.7199809 0.0254792 0.2491543
m1262.obj,Jet,1620,7227,0.0562908 0.975 0.0247372 0.6552118 0.0250023 0.227855
m1263.obj,Jet,1643,7319,0.0564799 0.975 0.0249806 0.9181064 0.0250186 0.275933
m1264.obj,Jet,3881,12797,0.025 0.857277 0.025 0.975 0.0250382 0.248069
m1265.obj,Jet,3337,6373,0.025 0.975 0.025 0.149523 0.025 0.383441
m1266.obj,Jet,2254,8160,0.025 0.975 0.0250042 0.6855078 0.025 0.200851
m1267.obj,Jet,2833,4321,0.025 0.975 0.025 0.906445 0.0251005 0.1881065
m1268.obj,Jet,1387,3554,0.025 0.5638177 0.025 0.975 0.025 0.1054138
m1269.obj,Jet,169,574,0.025 0.528319 0.025 0.975 0.025 0.102679
m1270.obj,Jet,1250,2596,0.025 0.448754 0.025 0.975 0.025 0.12963
m1271.obj,Jet,2712,6302,0.025 0.449345 0.025 0.975 0.025 0.168981
m1273.obj,Jet,1217,4587,0.025 0.975 0.025 0.5343183 0.0251631 0.1484164
m1274.obj,Jet,3617,9133,0.025 0.651634 0.025 0.975 0.0250573 0.156416
m1275.obj,Jet,3469,6457,0.025 0.55428 0.025 0.975 0.0251542 0.176995
m1276.obj,Jet,164,466,0.025 0.431339 0.025 0.975 0.025 0.107863
m1277.obj,Jet,253,901,0.025279 0.47961 0.025 0.975 0.027991 0.118603
m1278.obj,Jet,585,1750,0.025 0.468886 0.025 0.975 0.0253866 0.150699
m1279.obj,Jet,598,2175,0.025 0.455168 0.0250087 0.9749913 0.025316 0.160655
m1280.obj,Jet,1077,1875,0.025 0.4477441 0.025 0.975 0.0253123 0.1366064
m1281.obj,Jet,1406,3638,0.0430978 0.560756 0.025 0.975 0.0253665 0.1103967
m1282.obj,Jet,317,1009,0.025 0.689896 0.025 0.975 0.0255231 0.126465
m1283.obj,Jet,1693,3250,0.025 0.542551 0.025 0.975 0.030271 0.196045
m1284.obj,Jet,393,1091,0.025 0.44402 0.025074828 0.165302 0.025 0.975
m1285.obj,Jet,450,1594,0.025 0.383862 0.0251073 0.3528633 0.025 0.975
m1286.obj,Jet,2844,4899,0.025 0.584867 0.025 0.975 0.0251061 0.139
m1287.obj,Jet,2646,6057,0.025 0.4608607 0.025 0.975 0.0252014 0.115832
m1288.obj,Jet,4048,10660,0.025 0.690907 0.025 0.975 0.025 0.240696
m1289.obj,Jet,1548,3429,0.048993 0.740259 0.025 0.975 0.025 0.235926
m1290.obj,Jet,3169,7356,0.025 0.480234 0.025 0.975 0.025 0.132589
m1291.obj,Jet,3084,7983,0.0249743 0.612934 0.0249986 0.9750013 0.0248568 0.185774
m1292.obj,Jet,2029,5647,0.025 0.671475 0.025 0.975 0.025 0.210654
m1293.obj,Jet,776,2287,0.025 0.667647 0.025 0.975 0.025 0.221163
m1294.obj,Jet,3821,11686,0.025 0.43938 0.025 0.975 0.025 0.11004
m1295.obj,Jet,2868,9633,0.025 0.500033 0.025 0.975 0.025 0.0650416
m1296.obj,Jet,2161,7951,0.4289872 0.937519 0.0249847 0.975 0.025 0.1293682
m1297.obj,Jet,2803,5100,0.064148 0.3340958 0.025 0.975 0.0451661 0.0883974
m1298.obj,Jet,3891,10068,0.025 0.726536 0.025 0.3150564 0.025 0.975
m1299.obj,Jet,3921,10666,0.025 0.632283 0.025 0.5868 0.025 0.974359
m1300.obj,Jet,3855,10800,0.025 0.696475 0.025 0.173779 0.106129 0.975
m1301.obj,Jet,3955,12276,0.025 0.64902 0.0250146 0.136765 0.025 0.975
D01015.obj,Knife,682,838,-0.110086 0.9096555 -0.662873 2.667893 -0.01905 0.06985
D01025.obj,Knife,1894,2414,1.774911 11.114611 7.311093 9.347743 -0.402575 0.637525
D01032.obj,Knife,305,348,-0.113 0.248835 -0.0121784 0.0081646 0.0 0.055113
D01051.obj,Knife,538,752,0.0 0.42 -0.010972 0.010972 -0.000565 0.04
D01054.obj,Knife,125,203,0.003574 0.210224 -0.033018 0.003715 0.0 0.003175
D01057.obj,Knife,1371,3124,-0.0103809 0.0103481 0.047716 0.431865 -0.037926 0.0163044
D01063.obj,Knife,448,649,-0.0002113 0.4191 -0.0238299 0.024481 0.022732 0.0807754
D01075.obj,Knife,528,679,-0.27305 0.4699 0.0 11.342797 0.0 7.014588
D01077.obj,Knife,2028,3037,-38.292915 51.1937 -0.1461236 20.425495 9.1186 14.1986
D01107.obj,Knife,2268,2970,-0.233453 -0.0220441 0.089163 0.101532 0.7899461 0.831313
D01119.obj,Knife,947,1276,-0.038499 -0.000104 -0.037054 0.032573 0.002431 0.005288
D01120.obj,Knife,100,107,1.6094 2.068283 -4.32433 -0.26668 -0.1143 0.10795
D01132.obj,Knife,937,908,0.054946 0.4049863 0.061379 0.124894 -0.0109543 0.0067013
D01150.obj,Knife,2284,3463,0.357621 3.550874 -0.13926 4.40734 0.076647 25.878897
D01160.obj,Knife,249,246,0.037618 0.48664 0.125524 0.223653 0.587375 0.61595
D01168.obj,Knife,668,686,1.540613 4.335104 3.522268 4.492632 -0.1778 0.0
D01174.obj,Knife,486,538,0.178714 3.833533 0.460678 0.901198 0.1397 0.24765
D01175.obj,Knife,1319,2086,0.150967 0.7309 -0.27264 0.243131 0.0 0.044
D01187.obj,Knife,1345,1643,17134.08 28346.94 13182.378 30880.281 0.0 569.7359
D01189.obj,Knife,1695,3134,0.074995 0.1226239 0.034983 0.345884 0.0 0.0127
m722.obj,Knife,1012,1644,0.025 0.093151 0.025 0.174508 0.025 0.975
m723.obj,Knife,796,2577,0.027783146 0.3488528 0.025 0.088438 0.024999997 0.975
m724.obj,Knife,3364,6213,0.025 0.975 0.0250288 0.154267 0.025 0.106656
m725.obj,Knife,4150,15547,0.0250309 0.975 0.0250089 0.2697676 0.025 0.087234
m726.obj,Knife,4137,9962,0.025 0.06534 0.025 0.317227 0.0250033 0.975
m727.obj,Knife,4336,10848,0.025 0.4323406 0.0268642 0.975 0.025 0.081071
m728.obj,Knife,4325,14615,0.025 0.125536 0.0250169 0.31855 0.025 0.975
D00017.obj,MilitaryVehicle,3654,5977,-0.83624 0.7073832 -0.4865836 0.5921736 -0.30742326 0.2576455
D00051.obj,MilitaryVehicle,3211,7975,-1.17002 0.696292 -0.6079244 0.732167 -0.5135407 0.34083
D00100.obj,MilitaryVehicle,2720,7671,-0.9643033 0.7148602 -0.5367005 0.5432228 -0.7053582 0.602465
D00173.obj,MilitaryVehicle,3763,5438,-0.974003 0.94134116 -0.36192402 0.51636606 -0.63264334 0.42926
D00272.obj,MilitaryVehicle,3542,7398,-0.9864109 0.7732031 -0.5076508 0.405477 -0.41084394 0.21105936
D00334.obj,MilitaryVehicle,2286,4378,-0.560917 1.078165 -0.308145 0.354905 -0.206032 0.435779
D00458.obj,MilitaryVehicle,3429,6135,-0.837258 0.958094 -0.430807 0.463285 -0.352818 0.31773287
D00529.obj,MilitaryVehicle,2861,6214,-0.6896225 0.99071306 -0.31028673 0.3997365 -0.75470704 0.29476357
D00577.obj,MilitaryVehicle,3471,6064,-0.8554681 0.9483923 -0.3555546 0.5752016 -0.4669913 0.419408
D00611.obj,MilitaryVehicle,3474,7823,-0.9013213 0.9114547 -0.410172 0.387056 -0.271143 0.394438
D00723.obj,MilitaryVehicle,3495,6182,-0.94239664 0.887004 -0.39754474 0.5198924 -0.44658798 0.330404
D00761.obj,MilitaryVehicle,2378,5228,-0.9225694 0.75193197 -0.382327 0.38555533 -0.43994 0.6397355
D00778.obj,MilitaryVehicle,1836,4676,-0.830794 0.780019 -0.31212968 0.32246178 -0.51474 0.27610743
D00799.obj,MilitaryVehicle,3159,8013,-0.685841 1.09352 -0.6949683 0.774278 -0.370122 0.159248
D00801.obj,MilitaryVehicle,2805,6688,-0.9556823 0.6215502 -0.29352292 0.219907 -0.22458227 0.2533716
D00918.obj,MilitaryVehicle,2835,5951,-0.949205 0.906026 -0.479578 0.684576 -0.28570542 0.634273
D00932.obj,MilitaryVehicle,3205,6168,-0.9516431 0.768164 -0.42808 0.594246 -0.344615 0.622693
D00933.obj,MilitaryVehicle,3334,5205,-0.6126783 1.0192865 -0.29482722 0.3142712 -0.20158 0.29127407
D00952.obj,MilitaryVehicle,2743,5316,-0.766985 0.817703 -0.578725 0.699645 -0.692033 0.345766
D00971.obj,MilitaryVehicle,3248,6141,-0.653324 1.00185 -0.348283 0.36262 -0.323094 0.3226763
D00007.obj,Monitor,1187,3056,-1.04744 0.827542 -0.9809594 0.7752614 -0.4458345 0.288835
D00141.obj,Monitor,3798,8761,-0.633022 0.995261 -0.797377 0.965054 -0.487189 0.266302
D00229.obj,Monitor,3656,8962,-0.5694332 1.00619 -0.807306 0.635025 -0.423409 0.386586
D00336.obj,Monitor,1678,3352,-0.994759 0.854925 -0.904957 0.701724 -0.790443 0.819336
D00339.obj,Monitor,3289,8032,-0.530858 0.824603 -0.635985 0.6638988 -0.114764 0.394038
D00364.obj,Monitor,3351,6901,-0.9210862 0.62895 -0.5563612 1.0718541 -0.82987666 0.66076565
D00387.obj,Monitor,1407,3238,-0.7779737 1.0240533 -0.76206845 0.9433415 -0.19623846 0.1583675
D00391.obj,Monitor,1108,2999,-0.866177 1.02537 -0.7018923 0.6344219 -0.1776605 0.2032685
D00412.obj,Monitor,1670,4012,-1.174925 0.4869609 -0.771459 0.874892 -0.3758811 0.3651344
D00444.obj,Monitor,1728,3431,-0.968978 0.8028215 -0.83591694 0.61392546 -0.523531 0.187307
D00469.obj,Monitor,3655,8079,-0.592973 1.16525 -0.953622 0.790641 -0.658623 0.913319
D00548.obj,Monitor,336,627,-0.825768 1.10906 -0.708906 0.94581 -0.212115 0.286457
D00659.obj,Monitor,2785,8021,-0.5602275 1.14164 -0.787957 0.701244 -0.850963 0.583626
D00852.obj,Monitor,2498,5046,-0.644759 0.871323 -0.729475 0.7245186 -0.8200659 0.490456
D00863.obj,Monitor,959,2009,-0.634402 0.83845836 -0.7037416 0.638702 -0.501447 0.16421598
D00915.obj,Monitor,987,2388,-1.04248 0.547429 -1.20218 0.388465 -0.413366 0.378484
D00919.obj,Monitor,3793,8098,-0.6975 0.857802 -0.709662 0.525574 -0.588155 0.221191
D00920.obj,Monitor,301,800,-0.658699 1.11174 -0.958221 0.331279 -0.206781 0.237776
D00978.obj,Monitor,1674,3546,-0.74320513 0.9823155 -0.77829015 0.7798089 -0.4682918 0.9247561
D01000.obj,Monitor,739,1431,-0.9708299 0.875586 -1.257315 0.51363724 -0.19364095 0.2575111
D00011.obj,Monoplane,2688,4734,-0.9573366 0.7332681 -0.984578 1.0015954 -0.255354 0.210928
D00019.obj,Monoplane,4010,12425,-1.05211 0.720002 -0.9682875 0.9977265 -0.142717 0.1894597
D00043.obj,Monoplane,3162,8439,-0.966785 0.77161 -0.8742321 0.8866614 -0.137708 0.3100599
D00098.obj,Monoplane,3957,11970,-0.7433478 0.986698 -0.913099 0.8795913 -0.2889893 0.1253035
D00167.obj,Monoplane,424,1299,-0.963204 0.9738136 -0.332393 0.321536 -0.1114013 0.068331
D00169.obj,Monoplane,1940,5389,-1.18663 0.722234 -0.841492 0.826499 -0.151996 0.1971496
D00262.obj,Monoplane,4015,12144,-0.7749207 0.938899 -0.4873561 0.4940951 -0.144615 0.2734149
D00301.obj,Monoplane,1069,3064,-1.02849 0.750731 -0.6287063 0.6299921 -0.142334 0.130723
D00304.obj,Monoplane,3981,13038,-1.0714962 0.684274 -0.608389 0.3125392 -0.1535844 0.2471402
D00319.obj,Monoplane,3292,7876,-0.9022315 0.8015964 -0.6996245 0.8493775 -0.111025 0.2870312
D00402.obj,Monoplane,3810,11293,-0.9146048 0.98928 -0.7967391 0.7553119 -0.1623419 0.1496514
D00482.obj,Monoplane,1326,4452,-0.6165264 0.7106096 -0.978597 0.9829515 -0.1996391 0.1537673
D00617.obj,Monoplane,1213,2770,-1.11851 0.732418 -1.04728 0.895739 -0.1520715 0.3522831
D00688.obj,Monoplane,1063,2189,-0.85033536 0.57403034 -0.991503 0.995217 -0.230899 0.126262
D00798.obj,Monoplane,3824,9781,-0.995713 0.6072296 -0.693868 0.448289 -0.098262 0.2958757
D00840.obj,Monoplane,4109,11538,-0.8013955 0.9772574 -0.93704 0.866211 -0.1669518 0.1368643
D00864.obj,Monoplane,3768,9951,-0.672871 0.5598117 -0.8814335 0.889466 -0.126342 0.285004
D00925.obj,Monoplane,3053,7447,-0.6684824 0.936308 -0.97035 0.9811459 -0.248053 0.1159259
D00963.obj,Monoplane,2450,7244,-0.9467018 0.9704358 -0.5091536 0.4619429 -0.1313077 0.0855386
D00995.obj,Monoplane,2824,6453,-1.00277 0.966309 -0.539285 0.4298455 -0.0524094 0.1852181
D00021.obj,Motorcycle,3384,6626,-0.782274 0.9638989 -0.599836 0.58957 -0.44563985 0.33828855
D00039.obj,Motorcycle,3563,7269,-0.873376 0.8228212 -0.6979965 0.562127 -0.36699593 0.3792028
D00054.obj,Motorcycle,2064,4534,-0.818564 0.928797 -0.521296 0.765906 -0.166127 0.75693
D00224.obj,Motorcycle,3920,7453,-0.990282 0.837545 -0.623514 0.439533 -0.37114 0.382465
D00269.obj,Motorcycle,2982,7918,-0.993199 0.8134701 -0.546921 0.5305911 -0.388648 0.3602461
D00288.obj,Motorcycle,3311,6360,-0.943839 0.971983 -0.468998 0.448304 -0.30772808 0.29957148
D00342.obj,Motorcycle,3179,6292,-0.8998291 0.8740586 -0.5912702 0.40527377 -0.38354853 0.352979
D00345.obj,Motorcycle,3372,6906,-0.9177839 0.86803 -0.47562248 0.47766098 -0.23519626 0.3259375
D00395.obj,Motorcycle,1760,3277,-1.00104 0.946864 -0.429873 0.605092 -0.304664 0.359325
D00396.obj,Motorcycle,2481,6674,-0.9843159 0.7997613 -0.5875675 0.5159299 -0.3081138 0.2984284
D00476.obj,Motorcycle,3150,6197,-0.985027 0.941655 -0.54800117 0.6958508 -0.68941104 0.253381
D00521.obj,Motorcycle,2839,5867,-1.05494 0.913743 -0.39858764 0.312155 -0.422821 0.27503023
D00544.obj,Motorcycle,3218,6255,-0.930941 0.994115 -0.527987 0.66817474 -0.480901 0.461987
D00594.obj,Motorcycle,3235,6304,-0.964645 0.957037 -0.533148 0.6589933 -0.477072 0.465384
D00703.obj,Motorcycle,3216,6957,-0.84913415 0.96296 -0.55026525 0.476275 -0.364019 0.262004
