name,class,vertices,faces,bbox
D00309.obj,Insect,2215,5083,-0.8605722 0.8246478 -0.871184 0.72272 -0.3683704 0.4182591
D00315.obj,Insect,1969,5240,-0.847541 1.05471 -0.516205 0.4391633 -0.3562322 0.31821
D00333.obj,Insect,1813,3839,-0.9855395 0.879448 -0.6305315 0.77431715 -0.196507 0.1583163
D00399.obj,Insect,1286,4461,-0.8424014 0.545133 -0.762766 0.7887551 -0.202341 0.117258
D00430.obj,Insect,2709,5565,-0.5728865 0.87294793 -0.73545194 0.6337554 -0.41028452 0.22942704
D00510.obj,Insect,1613,3102,-1.1402 0.579229 -0.783654 0.707175 -0.249673 0.3721812
D00590.obj,Insect,2942,5678,-0.8250825 0.7964274 -0.5008617 0.5990055 -0.0996974 0.154002
D00615.obj,Insect,1450,3709,-0.83641 0.831229 -0.766987 0.611678 -0.416725 0.589199
D00662.obj,Insect,1975,4143,-0.62164736 1.1057893 -0.66142106 0.8625687 -0.4012768 0.47141647
D00668.obj,Insect,2390,5194,-0.5308675 0.8785758 -0.53997666 0.3765074 -0.5296061 0.4148347
D00672.obj,Insect,2327,5344,-1.034827 0.7392979 -0.5590789 0.6898801 -0.302292 0.3173532
D00695.obj,Insect,2311,4912,-0.5686742 0.5814714 -0.4690093 0.4681783 -0.2291254 0.114184
D00713.obj,Insect,1488,2216,-0.823415 0.743563 -0.8433955 0.3989262 -0.272601 0.5166532
D00732.obj,Insect,1535,3707,-0.9296727 0.7728629 -0.900313 0.60809046 -0.320589 0.48716533
D00734.obj,Insect,1674,5398,-0.7070804 0.6778232 -0.7363664 0.716612 -0.1720831 0.2984432
D00746.obj,Insect,1315,2803,-0.8560937 0.84295374 -0.590112 0.768224 -0.371106 0.348807
D00752.obj,Insect,2294,4821,-0.77646863 0.895249 -0.8241614 0.682358 -0.287331 0.28854394
D00753.obj,Insect,2252,5055,-0.6313863 0.81153 -0.3781558 0.41296655 -0.35369447 0.468501
D00774.obj,Insect,981,2777,-0.916614 0.931469 -0.589496 0.632748 -0.153404 0.40017
D00786.obj,Insect,2102,5163,-0.9853451 0.6909295 -0.4617669 0.4455535 -0.4087518 0.1885795
D00787.obj,Insect,410,589,-1.03133 0.943584 -0.269697 0.241011 -0.015994 0.0151479
D00788.obj,Insect,1559,3360,-0.8454149 0.7353485 -0.58947843 0.6661081 -0.4048757 0.466816
D00806.obj,Insect,2137,5492,-0.8067686 0.662518 -0.734649 0.720388 -0.381115 0.4499179
D00814.obj,Insect,1141,3605,-0.755762 0.717292 -0.639358 0.717901 -0.1141614 0.1676379
D00855.obj,Insect,1883,5240,-1.0403485 0.6286338 -0.7194393 0.5870567 -0.202695 0.334673
D00884.obj,Insect,2108,4333,-0.60587347 1.0471236 -0.664648 0.8056237 -0.3814488 0.461229
D00895.obj,Insect,838,518,-0.968653 0.707715 -0.624325 0.4282 -0.731386 0.388597
D00973.obj,Insect,2641,5360,-1.03917 0.79698795 -0.70173764 0.41657075 -0.30261043 0.46402693
D00989.obj,Insect,1757,5367,-0.590231 1.0650154 -0.498273 0.5586752 -0.172664 0.2088141
m0.obj,Insect,1882,5793,0.025 0.642549 0.0254785 0.5432394 0.0245317 0.964376
m1.obj,Insect,2196,5276,0.025 0.4248762 0.025 0.3659037 0.0262624 0.9216875
m10.obj,Insect,1162,3710,0.025 0.894109 0.025 0.975 0.025 0.222438
m11.obj,Insect,2480,5447,0.034885 0.975 0.0317214 0.5091105 0.025 0.0967323
m12.obj,Insect,1708,5660,0.025 0.975 0.0255178 0.377544 0.0249911 0.560443
m13.obj,Insect,3192,5834,0.0405634 0.553288 0.0250987 0.1773618 0.031847 0.9712102
m14.obj,Insect,2212,4826,0.025 0.975 0.0313953 0.715939 0.033757 0.7709246
m15.obj,Insect,3066,7766,0.0285761 0.9663826 0.0297717 0.4024673 0.0293661 0.4977269
m16.obj,Insect,2481,6499,0.025 0.975 0.025 0.270136 0.0250535 0.718665
m17.obj,Insect,933,2631,0.025 0.975 0.025 0.2935803 0.025 0.654721
m18.obj,Insect,1277,2620,0.02451393 0.97533566 0.025 0.423912 0.025 0.7866099
m19.obj,Insect,2120,4901,0.0293457 0.9673307 0.0376022 0.3364244 0.0306831 0.6291737
m2.obj,Insect,1971,5030,0.025 0.61683 0.029432 0.5125299 0.030385 0.9722837
m20.obj,Insect,1754,5493,0.0364859 0.9559855 0.0589983 0.4123733 0.0377043 0.9114764
m21.obj,Insect,1355,5341,0.0705105 0.9178272 0.1044475 0.5246921 0.0376321 0.782145
m22.obj,Insect,1564,5410,0.0447913 0.9533772 0.070391 0.42875 0.0353311 0.6782534
m23.obj,Insect,1943,5350,0.025 0.4708981 0.0439291 0.4259403 0.025 0.975
m24.obj,Insect,1663,5333,0.0503909 0.9726309 0.0263093 0.42875 0.0354623 0.8562966
m25.obj,Insect,2240,5157,0.025 0.7987925 0.025 0.502402 0.1371832 0.9304649
m26.obj,Insect,1147,2641,0.025 0.845772 0.025 0.4245685 0.025 0.9748355
m3.obj,Insect,1998,4572,0.0317202 0.9246868 0.025069 0.5347907 0.025 0.9632745
m4.obj,Insect,1574,3363,0.025 0.556745 0.025 0.975 0.025 0.332245
m6.obj,Insect,2827,5555,0.026866 0.666281 0.036195662 0.702228 0.0246928 0.97483903
m7.obj,Insect,2649,6090,0.0250002 0.570829 0.025 0.577454 0.025 0.975
m8.obj,Insect,2213,5404,0.0265266 0.4769624 0.0250492 0.975 0.025 0.754058
m9.obj,Insect,2086,5126,0.0471261 0.8147076 0.025 0.975 0.1713852 0.482593
m1147.obj,Jet,2439,4968,0.0299832 0.9438607 0.025 0.2214497 0.025 0.884672
m1149.obj,Jet,1792,5991,0.025 0.975 0.025 0.305634 0.0250032 0.7692959
m1150.obj,Jet,2888,4727,0.025039 0.7432135 0.025 0.201238 0.025 0.9749935
m1151.obj,Jet,2912,7153,0.0250955 0.9749563 0.0251775 0.267357 0.025 0.9414789
m1152.obj,Jet,1054,2166,0.025 0.922454 0.025 0.41384 0.025 0.975
m1153.obj,Jet,1969,5865,0.0248448 0.7921078 0.0262369 0.3632942 0.0250071 0.9750853
m1154.obj,Jet,3261,6916,0.0263237 0.8497538 0.025 0.284141 0.025 0.9749974
m1155.obj,Jet,1926,5158,0.025 0.816625 0.0250445 0.2285061 0.025 0.975
m1156.obj,Jet,2611,5172,0.0250077 0.974992 0.0250656 0.21293 0.025 0.8289283
m1157.obj,Jet,1087,3096,0.025 0.975 0.025 0.70371 0.0252006 0.185714
m1158.obj,Jet,1960,5923,0.025 0.908575 0.025 0.453995 0.025 0.9743921
m1159.obj,Jet,1054,2166,0.025 0.922454 0.025 0.41384 0.025 0.975
m1161.obj,Jet,1268,2889,0.025 0.931591 0.025 0.32614 0.025 0.975
m1162.obj,Jet,2901,7608,0.025 0.830816 0.025 0.975 0.025 0.273857
m1163.obj,Jet,2623,7650,0.025 0.931034 0.025 0.302749 0.025 0.9598759
m1165.obj,Jet,1571,5841,0.039996 0.9742881 0.025 0.794583 0.0265465 0.2717171
m1166.obj,Jet,2349,4273,0.1298889 0.8486147 0.025 0.2431644 0.0330544 0.975
m1167.obj,Jet,1511,3143,0.025 0.697772 0.025 0.283484 0.025 0.975
m1168.obj,Jet,2319,5986,0.025 0.651374 0.0249783 0.244231 0.025 0.9738528
m1169.obj,Jet,840,1767,0.025007 0.6634488 0.0250034 0.3094854 0.025 0.975
m1171.obj,Jet,1941,5235,0.0327856 0.9749113 0.0306438 0.2792003 0.0261653 0.734567
m1172.obj,Jet,1618,5602,0.1718545 0.9656026 0.0249956 0.770694 0.035291 0.2062296
m1173.obj,Jet,1594,5635,0.025 0.975 0.025 0.790161 0.025 0.261539
m1174.obj,Jet,2541,5838,0.0343178 0.5041125 0.0269845 0.2140099 0.025 0.975
m1175.obj,Jet,1846,5154,0.0339275 0.6563848 0.0256394 0.3214135 0.0228057 0.9695761
m1176.obj,Jet,440,410,0.111383 0.592022 0.0259333 0.220564 0.1185245 0.9499078
m1177.obj,Jet,3250,5700,0.025 0.857283 0.025 0.307677 0.025 0.975
m1178.obj,Jet,2672,4738,0.025 0.468333 0.025 0.2074664 0.0535138 0.975
m1179.obj,Jet,3000,5353,0.025 0.609198 0.0249476 0.217744 0.0249642 0.909045
m1180.obj,Jet,1740,5540,0.025 0.6568506 0.024873 0.2131589 0.0318376 0.9148454
m1181.obj,Jet,1841,5476,0.025 0.7420692 0.025035 0.211498 0.0453782 0.975
m1182.obj,Jet,1942,5335,0.0427415 0.950143 0.032689 0.9587007 0.0256845 0.2383465
m1183.obj,Jet,2130,5797,0.0798108 0.9748915 0.025 0.826917 0.025 0.2237465
m1184.obj,Jet,2842,4763,0.025 0.429491 0.025 0.287946 0.0315987 0.975
m1185.obj,Jet,2712,4543,0.025 0.470517 0.025 0.247759 0.0396593 0.975
m1187.obj,Jet,2469,5591,0.0249437 0.6584871 0.0250751 0.2634096 0.0371147 0.9748638
m1188.obj,Jet,3251,6317,0.034414 0.5648635 0.0250024 0.27522 0.025 0.9749984
m1190.obj,Jet,3123,5775,0.025 0.6772778 0.025 0.321924 0.0384277 0.975
m1191.obj,Jet,1829,5168,0.025 0.9736955 0.0331574 0.8781995 0.0284564 0.1753697
m1193.obj,Jet,2851,4440,0.025 0.521407 0.0250597 0.211361 0.025 0.8770276
m1194.obj,Jet,1591,5566,0.0448692 0.9750156 0.0248563 0.7504673 0.025 0.251583
m1195.obj,Jet,1567,5412,0.0289641 0.953389 0.0249987 0.7357006 0.0250168 0.237137
m1196.obj,Jet,1474,5531,0.0729321 0.9464836 0.0249436 0.6764309 0.0248229 0.228142
m1197.obj,Jet,3122,5885,0.025 0.665056 0.025 0.248929 0.025 0.975
m1198.obj,Jet,1907,5253,0.025093 0.664898 0.0249985 0.2390591 0.0420499 0.9726561
m1199.obj,Jet,1909,5712,0.0401924 0.9692646 0.0250078 0.2194505 0.0250034 0.557698
m1200.obj,Jet,2239,4995,0.0333696 0.4770238 0.025 0.300411 0.0324007 0.975
m1201.obj,Jet,1671,3238,0.025 0.9758431 0.024998862 0.67776215 0.025 0.322062
m1202.obj,Jet,1955,5996,0.0248215 0.566055 0.025 0.2339999 0.025 0.975
m1204.obj,Jet,2630,4936,0.025 0.6667237 0.025 0.333278 0.0300967 0.975
m1205.obj,Jet,1251,5495,0.1173899 0.975 0.0224779 0.7742962 0.0246332 0.2169513
m1207.obj,Jet,2795,5355,0.025 0.975 0.025 0.14863 0.0303571 0.3725754
m1208.obj,Jet,1895,5958,0.025 0.718596 0.0249941 0.21885 0.025 0.9741711
m1209.obj,Jet,1980,5926,0.025 0.9363624 0.0250845 0.275186 0.0251204 0.975
m1210.obj,Jet,2059,6047,0.025 0.67786 0.025 0.225975 0.025 0.975
m1211.obj,Jet,3203,6610,0.1980486 0.918098 0.0256266 0.3177709 0.025 0.975
m1212.obj,Jet,1914,5503,0.0351984 0.6157203 0.0502322 0.3142111 0.0290349 0.9054272
m1213.obj,Jet,2390,4876,0.025 0.45763 0.025 0.17575 0.0337325 0.975
m1214.obj,Jet,2778,4631,0.0323884 0.622627 0.0250651 0.2224863 0.025 0.975
m1215.obj,Jet,1910,5917,0.0241602 0.24166 0.0250007 0.6949129 0.0250851 0.974985
m1216.obj,Jet,1998,5256,0.0249211 0.6699281 0.025 0.2224095 0.025 0.9557207
m1217.obj,Jet,2112,5058,0.0250001 0.606575 0.024993 0.2732401 0.0508521 0.9751191
m1218.obj,Jet,2361,5845,0.025 0.692906 0.024708 0.2268334 0.025 0.9681562
m1219.obj,Jet,1395,5486,0.025056 0.1755003 0.0313984 0.7276204 0.0250044 0.9456758
m1220.obj,Jet,2004,5560,0.0304309 0.6671921 0.0248481 0.2251109 0.0328157 0.9694026
m1221.obj,Jet,1747,5595,0.025 0.976779 0.0250403 0.846538 0.0310193 0.2191516
m1222.obj,Jet,1942,5859,0.02499 0.9753329 0.0249224 0.895296 0.0249506 0.383768
m1223.obj,Jet,2195,5933,0.0249859 0.6845294 0.0245573 0.215578 0.0222518 0.9687356
m1224.obj,Jet,2659,5000,0.0528591 0.9154252 0.0306887 0.436667 0.0251951 0.164967
m1225.obj,Jet,1199,5482,0.088407 0.9615822 0.025 0.731328 0.0280058 0.1802087
m1226.obj,Jet,1731,5890,0.025 0.9571549 0.025 0.254792 0.0250015 0.5043769
m1227.obj,Jet,2955,11024,0.0554824 0.975 0.025 0.768503 0.025 0.158925
m1228.obj,Jet,3039,7937,0.0454822 0.975 0.025 0.705579 0.025 0.16931
m1229.obj,Jet,1623,5633,0.0287805 0.4975114 0.0346265 0.9695984 0.0245714 0.2196118
m1230.obj,Jet,2198,5167,0.025 0.9563262 0.025 0.614959 0.0326738 0.311299
m1231.obj,Jet,1496,5336,0.025 0.635711 0.0250972 0.1947015 0.0314574 0.9480603
m1232.obj,Jet,2735,6190,0.025 0.949324 0.025 0.22955 0.0343149 0.975
m1233.obj,Jet,3180,5546,0.025 0.5125 0.025 0.2542643 0.025 0.975
m1234.obj,Jet,2769,4610,0.025 0.852419 0.025 0.234919 0.025 0.975
m1235.obj,Jet,2519,4088,0.025 0.9674348 0.025 0.2374351 0.025 0.94855
m1236.obj,Jet,3000,4639,0.025 0.6628165 0.0248188 0.218923 0.025 0.975
m1237.obj,Jet,2913,5808,0.0552024 0.9447976 0.025 0.2963254 0.025 0.936937
m1238.obj,Jet,2666,4910,0.025 0.507877 0.025 0.2477486 0.1037614 0.9677715
m1239.obj,Jet,1747,5751,0.0309815 0.9705819 0.0669789 0.72636 0.0259393 0.24777
m1240.obj,Jet,2410,4236,0.030655 0.85625 0.0343088 0.287946 0.025 0.975
m1241.obj,Jet,1641,5547,0.0383917 0.9704238 0.023169 0.7049382 0.0245954 0.263759
m1242.obj,Jet,1662,5868,0.0327302 0.9751307 0.025 0.5940768 0.0296149 0.2353191
m1243.obj,Jet,2006,5773,0.025 0.6772691 0.025 0.2485634 0.033902 0.975
m1245.obj,Jet,3212,5956,0.025 0.975 0.0250749 0.3128154 0.0335231 0.6955381
m1246.obj,Jet,2991,5709,0.025 0.811475 0.025 0.239918 0.025 0.9676974
m1247.obj,Jet,2290,5989,0.0248317 0.679754 0.025 0.338948 0.0242895 0.975
m1248.obj,Jet,2202,5964,0.0306441 0.975 0.025 0.388585 0.025 0.634879
m1249.obj,Jet,2106,5805,0.0302996 0.975 0.0246929 0.630429 0.025 0.381167
m1250.obj,Jet,1857,5620,0.0250732 0.874905 0.025 0.2257196 0.025 0.975
m1251.obj,Jet,840,1767,0.025007 0.6634488 0.0250034 0.3094854 0.025 0.975
m1252.obj,Jet,2127,6983,0.025 0.975 0.025 0.604361 0.0250617 0.239457
m1253.obj,Jet,1603,5799,0.0381624 0.958612 0.0249983 0.7153387 0.0249823 0.231058
m1255.obj,Jet,1827,5699,0.0485734 0.9689832 0.0407418 0.2449228 0.0330245 0.4998453
m1256.obj,Jet,1337,2935,0.025001924 0.4776344 0.025013 0.13671106 0.22458367 0.975
m1257.obj,Jet,1260,2920,0.025001185 0.47763368 0.025 0.7752472 0.02504694 0.13674566
m1258.obj,Jet,1457,2897,0.025 0.697772 0.025 0.283484 0.025 0.975
m1259.obj,Jet,1671,3238,0.025 0.9758431 0.024998862 0.67776215 0.025 0.322062
m1260.obj,Jet,2402,4449,0.024985796 0.9596365 0.025042 0.343613 0.025 0.593564
m1261.obj,Jet,1573,5824,0.0366187 0.9743944 0.0247663 0.7202127 0.025 0.2491541
m1262.obj,Jet,1216,5360,0.0519333 0.975 0.0248194 0.654949 0.0252618 0.2230344
m1263.obj,Jet,1223,5436,0.0579838 0.9752504 0.0249794 0.9181064 0.0250186 0.275933
m1264.obj,Jet,1388,5286,0.065049 0.857277 0.025 0.975 0.0250371 0.2574899
m1265.obj,Jet,2995,5192,0.0493593 0.975 0.025 0.149523 0.025 0.383441
m1266.obj,Jet,2254,8160,0.025 0.975 0.0250042 0.6855078 0.025 0.200851
m1267.obj,Jet,2855,4360,0.025 0.975 0.025 0.906445 0.0251005 0.1881035
m1268.obj,Jet,1397,3645,0.025 0.5638177 0.025 0.975 0.025 0.1054138
m1269.obj,Jet,169,574,0.025 0.528319 0.025 0.975 0.025 0.102679
m1270.obj,Jet,1270,3239,0.025 0.448754 0.025 0.975 0.025 0.12963
m1271.obj,Jet,2725,6145,0.025 0.449345 0.025 0.975 0.025 0.168981
m1273.obj,Jet,1204,4604,0.025 0.975 0.025 0.5343183 0.0251631 0.148415
m1274.obj,Jet,2421,4412,0.0302002 0.651634 0.0249945 0.9750003 0.0250987 0.156416
m1275.obj,Jet,3000,5699,0.025 0.55428 0.025 0.9750069 0.0252715 0.1769953
m1276.obj,Jet,164,466,0.025 0.431339 0.025 0.975 0.025 0.107863
m1277.obj,Jet,253,901,0.025279 0.47961 0.025 0.975 0.027991 0.118603
m1278.obj,Jet,585,1750,0.025 0.468886 0.025 0.975 0.0253866 0.150699
m1279.obj,Jet,598,2175,0.025 0.455168 0.0250087 0.9749913 0.025316 0.160655
m1280.obj,Jet,1058,1878,0.025 0.4477441 0.025 0.975 0.0253123 0.1366033
m1281.obj,Jet,1397,3601,0.043207 0.560756 0.025 0.975 0.0253665 0.1103967
m1282.obj,Jet,317,1009,0.025 0.689896 0.025 0.975 0.0255231 0.126465
m1283.obj,Jet,1679,4175,0.025 0.542551 0.025 0.975 0.030271 0.196045
m1284.obj,Jet,378,1059,0.025 0.44402 0.025040789 0.165302 0.025 0.975
m1285.obj,Jet,450,1594,0.025 0.383862 0.0251073 0.3528633 0.025 0.975
m1286.obj,Jet,2863,5999,0.025 0.584867 0.025 0.975 0.0251061 0.139
m1287.obj,Jet,2641,5103,0.025 0.468476 0.025 0.975 0.0252208 0.115832
m1288.obj,Jet,2158,5991,0.0256136 0.691328 0.025 0.975 0.0250002 0.2407058
m1289.obj,Jet,1482,3182,0.04881856 0.740259 0.025 0.975 0.02505143 0.235926
m1290.obj,Jet,3181,7355,0.025 0.480234 0.025 0.975 0.025 0.132589
m1291.obj,Jet,2273,5997,0.0248182 0.612934 0.0249986 0.9750013 0.025 0.185774
m1292.obj,Jet,2029,5647,0.025 0.671475 0.025 0.975 0.025 0.210654
m1293.obj,Jet,776,2287,0.025 0.667647 0.025 0.975 0.025 0.221163
m1294.obj,Jet,1621,5852,0.0288819 0.4393353 0.025 0.975 0.0255865 0.11004
m1295.obj,Jet,2873,9645,0.025 0.500033 0.025 0.975 0.025 0.0650416
m1296.obj,Jet,1344,5306,0.4289872 0.9286236 0.024944 0.9750546 0.025 0.1291801
m1297.obj,Jet,2799,5092,0.064148 0.3340958 0.025 0.975 0.0451657 0.0883974
m1298.obj,Jet,1736,5079,0.025 0.726536 0.025 0.3151599 0.0531327 0.975
m1299.obj,Jet,1655,5183,0.025 0.624137 0.025 0.5868 0.0445298 0.9585549
m1300.obj,Jet,1732,5502,0.0250001 0.6679056 0.0246928 0.1571773 0.169122 0.975
m1301.obj,Jet,1694,5926,0.025 0.64902 0.0250143 0.136765 0.0256447 0.975
D01015.obj,Knife,682,838,-0.110086 0.9096555 -0.662873 2.667893 -0.01905 0.06985
D01025.obj,Knife,1900,2401,1.774911 11.114611 7.311093 9.347743 -0.402575 0.637525
D01032.obj,Knife,305,348,-0.113 0.248835 -0.0121784 0.0081646 0.0 0.055113
D01051.obj,Knife,538,752,0.0 0.42 -0.010972 0.010972 -0.000565 0.04
D01054.obj,Knife,125,203,0.003574 0.210224 -0.033018 0.003715 0.0 0.003175
D01057.obj,Knife,1382,3168,-0.0103809 0.0103734 0.047716 0.431865 -0.037926 0.016401
D01063.obj,Knife,448,649,-0.0002113 0.4191 -0.0238299 0.024481 0.022732 0.0807754
D01075.obj,Knife,528,679,-0.27305 0.4699 0.0 11.342797 0.0 7.014588
D01077.obj,Knife,2039,3031,-38.292915 51.1937 -0.1461236 20.425495 9.1186 14.1986
D01107.obj,Knife,2251,2968,-0.233453 -0.0220441 0.089163 0.101532 0.7899461 0.831313
D01119.obj,Knife,945,1277,-0.0381998 -0.000104 -0.037054 0.032573 0.002431 0.005288
D01120.obj,Knife,100,107,1.6094 2.068283 -4.32433 -0.26668 -0.1143 0.10795
D01132.obj,Knife,937,908,0.054946 0.4049863 0.061379 0.124894 -0.0109543 0.0067013
D01150.obj,Knife,2287,3428,0.357621 3.550874 -0.13926 4.40734 0.076647 25.878897
D01160.obj,Knife,249,246,0.037618 0.48664 0.125524 0.223653 0.587375 0.61595
D01168.obj,Knife,668,686,1.540613 4.335104 3.522268 4.492632 -0.1778 0.0
D01174.obj,Knife,486,538,0.178714 3.833533 0.460678 0.901198 0.1397 0.24765
D01175.obj,Knife,1321,2087,0.150967 0.7309 -0.27264 0.243131 0.0 0.044
D01187.obj,Knife,1342,1642,17134.08 28346.94 13182.378 30880.281 0.0 569.7359
D01189.obj,Knife,1696,3153,0.074995 0.1226225 0.034983 0.345884 0.0 0.0127
m722.obj,Knife,1010,1653,0.025 0.093151 0.025 0.174508 0.025 0.975
m723.obj,Knife,765,2548,0.0348479 0.34023854 0.025 0.088438 0.024999997 0.97523725
m724.obj,Knife,3000,5455,0.025 0.975 0.0250304 0.1542699 0.025 0.106656
m725.obj,Knife,1262,5220,0.0240333 0.9736748 0.0210947 0.2699656 0.0249041 0.0872652
m726.obj,Knife,2442,6058,0.025 0.06534 0.025 0.317227 0.0250033 0.9750003
m727.obj,Knife,2111,5438,0.0494752 0.4323406 0.0271967 0.975 0.0249679 0.0811183
m728.obj,Knife,1359,5732,0.0247116 0.1258289 0.0274646 0.3185872 0.0248351 0.975
D00017.obj,MilitaryVehicle,3000,4597,-0.83624 0.7073832 -0.4865836 0.5922166 -0.30742326 0.25672564
D00051.obj,MilitaryVehicle,2296,5698,-1.1702213 0.6874358 -0.6084823 0.7317486 -0.5135407 0.34083
D00100.obj,MilitaryVehicle,2049,5808,-0.9643033 0.7148602 -0.5317416 0.5432228 -0.7053582 0.602465
D00173.obj,MilitaryVehicle,3000,3947,-0.974003 0.9416849 -0.36089575 0.5151118 -0.63264334 0.42714345
D00272.obj,MilitaryVehicle,2931,5738,-0.986424 0.7695158 -0.50748 0.405604 -0.3893786 0.21105936
D00334.obj,MilitaryVehicle,2209,3973,-0.560917 1.0789261 -0.308145 0.354905 -0.206032 0.435779
D00458.obj,MilitaryVehicle,2774,4689,-0.837258 0.958094 -0.430807 0.463285 -0.35434005 0.31773287
D00529.obj,MilitaryVehicle,2376,4982,-0.6895685 0.99060756 -0.31028673 0.3997365 -0.82368904 0.29476357
D00577.obj,MilitaryVehicle,2974,5057,-0.855131 0.9468194 -0.3555546 0.5752016 -0.4669913 0.419408
D00611.obj,MilitaryVehicle,2686,5963,-0.9013213 0.9114547 -0.410172 0.387056 -0.271143 0.394438
D00723.obj,MilitaryVehicle,3000,4997,-0.94063795 0.8845918 -0.393373 0.522606 -0.44658798 0.3262585
D00761.obj,MilitaryVehicle,2026,4438,-0.9228921 0.75193197 -0.38236204 0.385562 -0.43995753 0.64664793
D00778.obj,MilitaryVehicle,1604,4158,-0.830794 0.78009987 -0.31212968 0.32246178 -0.51474 0.27610743
D00799.obj,MilitaryVehicle,2362,6035,-0.685841 1.09352 -0.6949683 0.7744414 -0.370122 0.159248
D00801.obj,MilitaryVehicle,2435,5229,-0.9556823 0.6215502 -0.29348063 0.219907 -0.21594399 0.24953917
D00918.obj,MilitaryVehicle,2298,4506,-0.949205 0.906026 -0.479578 0.684576 -0.28568852 0.634273
D00932.obj,MilitaryVehicle,2879,4778,-0.9516431 0.768164 -0.42808 0.594246 -0.344615 0.622693
D00933.obj,MilitaryVehicle,2929,4149,-0.6126783 1.0182605 -0.29482722 0.314281 -0.20158 0.26322052
D00952.obj,MilitaryVehicle,2545,4854,-0.766985 0.817703 -0.578725 0.699645 -0.692033 0.345766
D00971.obj,MilitaryVehicle,2752,4807,-0.653324 1.002099 -0.348283 0.36262 -0.323094 0.3226763
D00007.obj,Monitor,1187,3056,-1.04744 0.827542 -0.9809594 0.7752614 -0.4458345 0.288835
D00141.obj,Monitor,2312,5636,-0.6269598 0.995261 -0.797377 0.965054 -0.487189 0.266302
D00229.obj,Monitor,2420,5912,-0.5692347 0.9992905 -0.807306 0.6304858 -0.423179 0.3863935
D00336.obj,Monitor,1621,3159,-0.99497026 0.8565282 -0.9049681 0.7012322 -0.7904394 0.819336
D00339.obj,Monitor,2419,6008,-0.5302339 0.824603 -0.635985 0.6637015 -0.114764 0.394038
D00364.obj,Monitor,2646,5428,-0.9210862 0.62895757 -0.5564491 1.0714177 -0.83015656 0.66076565
D00387.obj,Monitor,1264,2864,-0.7788324 1.0240843 -0.76206845 0.9433415 -0.19623917 0.1583675
D00391.obj,Monitor,1108,2999,-0.866177 1.02537 -0.7018923 0.6344219 -0.1776605 0.2032685
D00412.obj,Monitor,1670,4012,-1.174925 0.4869609 -0.771459 0.874892 -0.3758811 0.3651344
D00444.obj,Monitor,1568,3116,-0.968978 0.8028215 -0.83591694 0.61392546 -0.523531 0.187307
D00469.obj,Monitor,2704,6092,-0.592973 1.16525 -0.953622 0.790641 -0.658623 0.913319
D00548.obj,Monitor,336,627,-0.825768 1.10906 -0.708906 0.94581 -0.212115 0.286457
D00659.obj,Monitor,1776,5454,-0.5442959 1.14164 -0.787957 0.701244 -0.850963 0.583626
D00852.obj,Monitor,1882,3777,-0.644759 0.871323 -0.729475 0.7245186 -0.8200663 0.490456
D00863.obj,Monitor,925,1945,-0.634402 0.83845836 -0.7037416 0.638702 -0.501447 0.164216
D00915.obj,Monitor,987,2379,-1.04248 0.547429 -1.20218 0.388465 -0.413366 0.378484
D00919.obj,Monitor,2809,6099,-0.6975 0.857802 -0.709662 0.525574 -0.588155 0.221191
D00920.obj,Monitor,301,800,-0.658699 1.11174 -0.958221 0.331279 -0.206781 0.237776
D00978.obj,Monitor,1468,3089,-0.74320513 0.9823155 -0.77829015 0.7798089 -0.4693206 0.9248627
D01000.obj,Monitor,701,1362,-0.9708289 0.875586 -1.25732 0.5135568 -0.19364095 0.2575111
D00011.obj,Monoplane,2403,5118,-1.0327846 0.7380234 -0.9844044 1.0015954 -0.255354 0.1977816
D00019.obj,Monoplane,1400,5209,-1.0324428 0.7084373 -0.967761 0.9977265 -0.1316568 0.1847546
D00043.obj,Monoplane,3166,8410,-0.9667834 0.7719266 -0.8793765 0.8866614 -0.137708 0.3100599
D00098.obj,Monoplane,1639,5428,-0.732335 0.9525726 -0.910861 0.8795913 -0.2753078 0.125063
D00167.obj,Monoplane,424,1299,-0.963204 0.9738136 -0.332393 0.321536 -0.1114013 0.068331
D00169.obj,Monoplane,1940,5389,-1.18663 0.722234 -0.841492 0.826499 -0.151996 0.1971496
D00262.obj,Monoplane,1644,5461,-0.759139 0.8910711 -0.4873561 0.4940951 -0.1329083 0.2734149
D00301.obj,Monoplane,1069,3064,-1.02849 0.750731 -0.6287063 0.6299921 -0.142334 0.130723
D00304.obj,Monoplane,1358,5428,-1.04099 0.6717131 -0.608389 0.3125392 -0.1507283 0.2468968
D00319.obj,Monoplane,3294,7856,-0.9022315 0.8015964 -0.6996245 0.8493775 -0.111025 0.2870312
D00402.obj,Monoplane,1669,5369,-0.8980267 0.9648329 -0.7966607 0.755239 -0.1623419 0.1496514
D00482.obj,Monoplane,1326,4452,-0.6165264 0.7106096 -0.978597 0.9829515 -0.1996391 0.1537673
D00617.obj,Monoplane,1137,2542,-1.11851 0.73242015 -1.04728 0.895739 -0.15213457 0.3522831
D00688.obj,Monoplane,1051,2162,-0.85033536 0.5740229 -0.991503 0.995217 -0.23114854 0.126262
D00798.obj,Monoplane,2051,5673,-0.9665887 0.6072338 -0.691153 0.4481745 -0.0959273 0.1254256
D00840.obj,Monoplane,1791,5422,-0.8008873 0.9515821 -0.9357349 0.8592088 -0.1654369 0.1368643
